"Plot_id","Site","Persistant_gap_area_2013","Recovered_gap_area_2013","New_gap_area_2020","Persistant_gap_area_2020","Intact_canopy_TCH_2013","New_gap_TCH_2013","Persistant_gap_TCH_2013","Recovered_gap_TCH_2013","Intact_canopy_TCH_2020","New_gap_TCH_2020","Persistant_gap_TCH_2020","Recovered_gap_TCH_2020","Persistant_gap_volume_2013","Recovered_gap_volume_2013","New_gap_volume_2020","Persistant_gap_volume_2020","Persistant_gap_volume_change","Intact canopy_height_growth","New gap_height_growth","Persistent gap_height_growth","Recovered gap_height_growth","Existing_gap_area_2013","Existing_gap_area_2020","Existing_gap_volume_2013","Existing_gap_volume_2020","Existing_proportion_closed","Existing_proportion_closed_perc"
"92","SBE",389.25,409.75,403,389.25,29.7659618909954,19.8878335313821,6.57536106195371,6.79352520703542,31.3584652385169,6.74698340744889,6.43447460451414,19.7273264635329,2559.45929336548,2783.64695358276,2719.0343132019,2504.61923980713,-54.840053558351,1.59250334752144,-13.1408501239332,-0.140886457439565,12.9338012564975,799,389.25,5343.10624694824,2504.61923980713,0.531242853117947,53.1242853117947
"86","SBE",289.5,346.75,433,289.5,30.1086555456114,23.0963262773827,5.75300924930341,6.55397675066607,31.645237137259,6.192746750477,6.15957227848561,18.4091387627016,1665.49617767334,2272.59143829346,2681.45934295654,1783.19617462158,117.699996948246,1.53658159164764,-16.9035795269057,0.406563029182196,11.8551620120356,636.25,289.5,3938.0876159668,1783.19617462158,0.547192356159957,54.7192356159957
"90","SBE",116.5,249.75,97,116.5,28.964268323269,18.0542309161314,6.24989646289482,7.14636994171906,31.3133955191398,7.38897339339109,7.01678535559658,17.5372615199428,728.112937927247,1784.80589294434,716.730419158936,817.455493927002,89.3425559997554,2.3491271958708,-10.6652575227403,0.766888892701763,10.3908915782237,366.25,116.5,2512.91883087159,817.455493927002,0.67469880686776,67.469880686776
"79","SBE",312.5,414,348.5,312.5,30.227490534195,21.490904645222,5.78282485351563,6.78000786454205,31.816394535476,6.50370245650305,6.20915224609375,18.7893375636298,1807.13276672363,2806.92325592041,2266.54030609131,1940.3600769043,133.227310180664,1.58890400128108,-14.9872021887189,0.426327392578125,12.0093296990878,726.5,312.5,4614.05602264404,1940.3600769043,0.579467594805579,57.946759480558
"74","SBE",63.75,203,347.25,63.75,33.7605385172235,35.5589201057276,6.34490823184743,6.01646047507601,36.0498289409584,6.20321861799884,6.50192739449295,22.6630364403936,404.487899780273,1221.34147644043,2154.0676651001,414.497871398926,10.0099716186524,2.28929042373486,-29.3557014877287,0.157019162645527,16.6465759653176,266.75,63.75,1625.8293762207,414.497871398926,0.745054507280192,74.5054507280192
"84","SBE",211.25,262,349,211.25,32.290430633661,27.009003527185,5.48540190747504,6.56426201157898,33.8781224689589,6.08538536355966,5.09798273391272,21.4284790563219,1158.7911529541,1719.83664703369,2123.79949188232,1076.94885253906,-81.8423004150407,1.58769183529788,-20.9236181636253,-0.387419173562323,14.8642170447429,473.25,211.25,2878.62779998779,1076.94885253906,0.625881174167905,62.5881174167905
"78","SBE",92.25,84,400.5,92.25,35.6606866366552,30.688033324205,7.50038552219629,6.89726820446196,36.1903365331399,5.85503721772954,6.84214658659648,22.4783991404942,691.910564422607,579.370529174805,2344.94240570068,631.188022613525,-60.7225418090821,0.52964989648472,-24.8329961064754,-0.658238935599806,15.5811309360322,176.25,92.25,1271.28109359741,631.188022613525,0.503502391569894,50.3502391569894
"73","SBE",118,325.5,370,118,32.2315059060386,27.3558839746423,7.40848098366947,6.52184940226799,34.8644062529218,6.63782303268844,7.18447617353019,22.591173714024,874.200756072998,2122.86198043823,2455.99452209472,847.768188476562,-26.4325675964354,2.6329003468832,-20.7180609419539,-0.224004810139284,16.069324311756,443.5,118,2997.06273651123,847.768188476562,0.717133652843244,71.7133652843244
"83","SBE",352.75,241.5,547.25,352.75,34.0268440541176,25.7608141944854,5.43583826271884,5.93103014707072,34.8957812708977,6.01008781617829,5.41031741352473,22.8908131917318,1917.49194717407,1432.34378051758,3289.02055740357,1908.48946762085,-9.00247955322425,0.86893721678014,-19.7507263783071,-0.0255208491941152,16.959783044661,594.25,352.75,3349.83572769165,1908.48946762085,0.430273714067771,43.0273714067771
"77","SBE",481.5,341.25,250.25,481.5,32.5867629990816,23.8333611731286,5.30575798407026,6.69459813156407,34.9763184497037,6.05983516910336,5.55584629649065,21.6753455752418,2554.72246932983,2284.53161239624,1516.47375106812,2675.13999176025,120.417522430417,2.38955545062215,-17.7735260040253,0.250088312420388,14.9807474436777,822.75,481.5,4839.25408172607,2675.13999176025,0.447199930695501,44.7199930695501
"72","SBE",165.25,259,157.25,165.25,32.4904975439773,21.2173819731453,6.43430163315673,6.70046870404689,34.911138500083,6.16712692090931,6.955557195574,19.1084991955849,1063.26834487915,1735.42139434814,969.780708312988,1149.4058265686,86.1374816894534,2.4206409561057,-15.050255052236,0.521255562417266,12.408030491538,424.25,165.25,2798.68973922729,1149.4058265686,0.589305734587805,58.9305734587805
"82","SBE",331.75,424,404.25,331.75,32.5503353082034,23.6166713433864,5.94578464855893,6.67580686425263,34.5108138438934,6.16443312721041,5.75878416404924,18.9346569169242,1972.51405715943,2830.54211044312,2491.97209167481,1910.47664642334,-62.0374107360899,1.96047853568997,-17.452238216176,-0.18700048450969,12.2588500526716,755.75,331.75,4803.05616760255,1910.47664642334,0.602237288143779,60.2237288143779
"75","SBE",81.75,305.75,133.5,81.75,31.3539841753716,24.4548924763997,5.19401111661112,6.81585115696306,32.9532663943397,6.56464923187142,7.48798671337443,17.7239544697697,424.610408782959,2083.94649124146,876.380672454834,612.14291381836,187.532505035401,1.59928221896812,-17.8902432445283,2.29397559676331,10.9081033128066,387.5,81.75,2508.55690002442,612.14291381836,0.755978063000125,75.5978063000125
"70","SBE",592.75,309.75,517.25,592.75,31.1560894173124,21.1868970307709,5.84617539449666,6.57550918295847,33.0323728105296,5.98378468619963,5.8178414707192,20.9222648811494,3465.3204650879,2036.76396942139,3095.11262893676,3448.5255317688,-16.7949333190913,1.87628339321724,-15.2031123445712,-0.0283339237774634,14.346755698191,902.5,592.75,5502.08443450929,3448.5255317688,0.373232895129796,37.3232895129796
"80","SBE",239.5,219.25,223.5,239.5,30.0813968693935,21.1212903903901,6.55126731729209,7.39984464917243,32.0176810582497,6.20367327525845,6.62866803449977,15.9724558152794,1569.02852249146,1622.41593933106,1386.52097702026,1587.5659942627,18.5374717712402,1.93628418885619,-14.9176171151317,0.0774007172076834,8.57261116610693,458.75,239.5,3191.44446182252,1587.5659942627,0.502555656771136,50.2555656771136
"69","SBE",388,237.75,716,388,31.3006901853632,22.947911470296,5.95027085923657,6.28996474208892,32.3774067162624,6.03102215175522,5.33998062684365,20.2279662765038,2308.70509338379,1495.43911743164,4318.21186065674,2071.91248321533,-236.792610168452,1.0767165308992,-16.9168893185408,-0.610290232392919,13.9380015344148,625.75,388,3804.14421081543,2071.91248321533,0.455353854008808,45.5353854008807
"68","SBE",235.5,328.25,151.75,235.5,30.0346454473088,19.5202210377626,5.41631195651498,6.5011862110565,32.0120332570625,5.45942974561914,5.15841339500087,19.9350930393332,1275.54146575928,2134.0143737793,828.468463897705,1214.8063545227,-60.7351112365736,1.97738780975361,-14.0607912921434,-0.257898561514113,13.4339068282767,563.75,235.5,3409.55583953858,1214.8063545227,0.643705393988473,64.3705393988473
"67","SBE",268,292.25,264.75,268,32.0269324989743,28.5037917586517,5.46445486438808,6.39178438080591,33.353228544038,6.34251668928253,6.7170292868543,20.0062322167885,1464.47390365601,1867.99898529053,1679.18129348755,1800.16384887695,335.689945220947,1.32629604506369,-22.1612750693691,1.25257442246622,13.6144478359826,560.25,268,3332.47288894654,1800.16384887695,0.459811404663515,45.9811404663515
"65","SBE",530.25,538.75,517,530.25,29.7191569891919,25.9717988875664,5.2137861382225,6.58725771450388,30.8695624129603,6.16541616413994,5.84014164530295,17.8379909577337,2764.61009979248,3548.88509368897,3187.52015686035,3096.73510742189,332.125007629408,1.15040542376832,-19.8063827234265,0.626355507080448,11.2507332432298,1069,530.25,6313.49519348145,3096.73510742189,0.50950543042795,50.950543042795
"1","SBE",633,471.25,571.75,633,27.6029888753515,20.6455917858796,5.88274061736337,6.38848094990779,28.6634273217193,6.49104421838278,6.05921378595193,17.6827622148023,3723.77481079102,3010.57164764404,3711.25453186035,3835.48232650757,111.707515716558,1.06043844636785,-14.1545475674968,0.17647316858856,11.2942812648945,1104.25,633,6734.34645843506,3835.48232650757,0.430459607301097,43.0459607301097
"2","SBE",449.5,418.75,395.25,449.5,29.2049195454382,19.2883720422077,5.31539835521456,6.65690539004198,30.9637375989429,6.13624661546353,6.0442416028796,18.1582428342905,2389.27156066895,2787.57913208008,2425.35147476196,2716.88660049438,327.615039825435,1.75881805350466,-13.1521254267442,0.728843247665038,11.5013374442485,868.25,449.5,5176.85069274903,2716.88660049438,0.475185443478253,47.5185443478253
"3","SBE",752.5,554.75,503.25,752.5,27.5550714701477,17.6217371281616,4.01492034303787,5.86099007302654,29.5414691817559,5.92931800686893,3.83495342977024,17.9105665938389,3021.227558136,3251.38424301148,2983.92928695679,2885.80245590211,-135.425102233889,1.98639771160816,-11.6924191212926,-0.179966913267627,12.0495765208124,1307.25,752.5,6272.61180114748,2885.80245590211,0.539936066922841,53.9936066922841
"4","SBE",260.25,327.5,340,260.25,28.0522399751428,19.3475407207713,6.16309679894351,7.14221752836504,29.4583228677697,6.55265049653895,6.50041666314879,17.2230877359405,1603.94594192505,2339.07624053955,2227.90116882324,1691.73343658447,87.7874946594236,1.40608289262698,-12.7948902242324,0.337319864205278,10.0808702075755,587.75,260.25,3943.0221824646,1691.73343658447,0.570955130785735,57.0955130785735
"6","SBE",673.75,553.75,701.75,673.75,27.7474416371983,20.345568551939,5.55567364807694,6.72582329950268,28.928690124698,6.48516595648156,6.52433030052398,17.0085365932628,3743.13512039184,3724.42465209961,4550.96520996094,4395.76753997803,652.632419586188,1.18124848749973,-13.8604025954575,0.968656652447033,10.2827132937601,1227.5,673.75,7467.55977249145,4395.76753997803,0.411351542685886,41.1351542685886
"7","SBE",1020.75,836.25,711,1020.75,24.8529819485347,16.3175102856256,5.22460302557982,6.17575233356835,26.3584199655308,6.022988503157,5.43482090344825,16.8329421563712,5333.0135383606,5164.47288894653,4282.34482574463,5547.5934371948,214.579898834199,1.50543801699613,-10.2945217824686,0.21021787786843,10.6571898228028,1857,1020.75,10497.4864273071,5547.5934371948,0.471531258876998,47.1531258876998
"8","SBE",368.5,459.5,454.75,368.5,28.7378885079907,19.3774363898916,6.51273124415322,7.13329015488982,30.5014392833225,6.62292854598487,6.53594684989027,18.9405751441067,2399.94146347046,3277.74682617187,3011.77675628662,2408.49641418457,8.55495071410405,1.7635507753318,-12.7545078439068,0.0232156057370529,11.8072849892169,828,368.5,5677.68828964233,2408.49641418457,0.575796293963807,57.5796293963807
"10","SBE",723.5,605.5,770.25,723.5,28.7651956160958,19.6720655491429,5.77585795836855,6.96742410447162,30.5038242436565,6.54337677031668,6.1650459800989,17.492766892979,4178.83323287964,4218.77529525757,5040.03595733643,4460.41076660155,281.577533721911,1.73862862756068,-13.1286887788262,0.389188021730355,10.5253427885073,1329,723.5,8397.60852813721,4460.41076660155,0.468847499659409,46.8847499659409
"11","SBE",237.25,665,140.25,237.25,29.1547155977413,18.1736403412572,5.0956942173402,6.94239505968595,31.4029763604347,7.36114444834663,6.89982514939143,16.2027821017387,1208.95345306396,4616.69271469116,1032.40050888062,1636.98351669312,428.030063629152,2.24826076269342,-10.8124958929106,1.80413093205122,9.26038704205277,902.25,237.25,5825.64616775512,1636.98351669312,0.719003957749133,71.9003957749133
"12","SBE",594,480,445,594,29.1823908653637,18.5740652020058,3.99700662503738,5.74757646719614,30.8590509799044,6.37694743295734,4.1226506345601,19.2689984083176,2374.22193527221,2758.83670425415,2837.74160766602,2448.8544769287,74.632541656491,1.67666011454066,-12.1971177690484,0.125644009522712,13.5214219411214,1074,594,5133.05863952636,2448.8544769287,0.522924897434123,52.2924897434123
"13","SBE",978.75,511.5,642.25,978.75,28.9231368559935,20.3152705423096,6.21537038673994,6.62495025604934,30.7939746759283,6.14202415196057,5.68805236816407,19.7047152924748,6083.29376602172,3388.66205596924,3944.71501159668,5567.18125534058,-516.112510681138,1.87083781993475,-14.173246390349,-0.527318018575875,13.0797650364254,1490.25,978.75,9471.95582199096,5567.18125534058,0.412245859253767,41.2245859253767
"15","SBE",668.75,379.75,594.5,668.75,28.9673564954111,20.244474848947,5.72852436956958,6.67279612256792,30.4637115551258,6.4289114770015,6.38608347099519,17.5484182672959,3830.95067214966,2533.99432754517,3821.98787307739,4270.69332122803,439.742649078372,1.49635505971473,-13.8155633719455,0.657559101425602,10.875622144728,1048.5,668.75,6364.94499969483,4270.69332122803,0.329029029876489,32.9029029876489
"16","SBE",1098.75,523,493.5,1098.75,28.892889429684,19.4735299818663,4.8348092939531,6.41253273345772,30.4579888601606,6.21639206875663,4.73439529644618,19.1582021403267,5312.24671173097,3353.75461959839,3067.7894859314,5201.91683197024,-110.32987976073,1.56509943047661,-13.2571379131097,-0.100413997506921,12.745669406869,1621.75,1098.75,8666.00133132936,5201.91683197024,0.399732744886127,39.9732744886127
"31","SBE",479.25,435.25,313.5,479.25,29.4648379201124,21.2081626149836,6.58002528835847,6.80963128630558,30.7636928856496,6.69608928674336,6.78691122565471,19.5244159030202,3153.4771194458,2963.8920173645,2099.22399139404,3252.62720489502,99.1500854492224,1.29885496553719,-14.5120733282402,0.206885937296239,12.7147846167146,914.5,479.25,6117.3691368103,3252.62720489502,0.468296397985394,46.8296397985394
"26","SBE",706.25,553.25,510.75,706.25,28.0165493773366,20.2891823371368,5.76893907935219,6.83173991951854,29.2474102508678,6.11649015914909,5.9884927557211,18.5352778238675,4074.31322479248,3779.66011047363,3123.9973487854,4229.37300872802,155.059783935541,1.23086087353128,-14.1726921779877,0.219553676368908,11.7035379043489,1259.5,706.25,7853.97333526611,4229.37300872802,0.461498934591848,46.1498934591848
"21","SBE",410,397.75,435.25,410,30.8258539259724,20.5285740939452,6.24572985579328,6.75101639263889,32.792334626867,6.61785602076584,6.49687584667672,18.1190548554522,2560.74924087524,2685.21677017212,2880.42183303833,2663.71909713745,102.969856262211,1.96648070089466,-13.9107180731793,0.25114599088344,11.3680384628133,807.75,410,5245.96601104736,2663.71909713745,0.492234777822047,49.2234777822048
"17","SBE",572,610.5,403,572,28.8175600298666,18.1653204413857,5.14289663221452,6.27258342021222,30.6850667374497,6.50133106430471,5.62410764760903,18.0189553275644,2941.7368736267,3829.41217803956,2620.0364189148,3216.98957443237,275.252700805661,1.86750670758314,-11.663989377081,0.481211015394512,11.7463719073521,1182.5,572,6771.14905166626,3216.98957443237,0.52489753956299,52.489753956299
"32","SBE",88.25,232.75,39.5,88.25,30.8141288624421,21.5675992362107,5.98433864690764,6.92336628029862,33.4483946453076,7.10247271573996,7.63354539736134,18.6875446454795,528.1178855896,1611.4135017395,280.547672271729,673.660381317139,145.542495727539,2.63426578286553,-14.4651265204707,1.6492067504537,11.7641783651809,321,88.25,2139.5313873291,673.660381317139,0.685136481144075,68.5136481144075
"27","SBE",130,172.75,289.75,130,31.8497003383573,27.4966304802093,3.40102301377517,6.54234815230417,32.6455286605027,6.18376591495648,4.3139454474816,17.7989185294608,442.132991790772,1130.19064331055,1791.74617385864,560.812908172608,118.679916381836,0.795828322145397,-21.3128645652528,0.912922433706427,11.2565703771566,302.75,130,1572.32363510132,560.812908172608,0.643322217097838,64.3322217097838
"22","SBE",269.25,530,113.5,269.25,29.358406084318,18.3825801563683,3.6682951775766,5.92643300902167,32.0512851526069,5.86714034563644,4.73666119730462,17.7254421953885,987.6884765625,3141.00949478149,665.920429229736,1275.34602737427,287.657550811768,2.69287906828892,-12.5154398107319,1.06836601972801,11.7990091863668,799.25,269.25,4128.69797134399,1275.34602737427,0.691102125603265,69.1102125603265
"18","SBE",919,761.5,605,919,27.078282403759,17.6728263224452,6.24518633770864,6.9507820344801,28.3478039654569,6.61761982815325,6.79553720351791,16.3631918914054,5739.32624435424,5293.02051925659,4003.65999603272,6245.09869003296,505.772445678719,1.26952156169789,-11.055206494292,0.55035086580927,9.41240985692526,1680.5,919,11032.3467636108,6245.09869003296,0.433928354152914,43.3928354152914
"33","SBE",812,514.25,360.5,812,29.4273089631833,17.5677155641511,5.20383694371563,6.4107280948177,31.4809184567975,6.29380420573708,5.37654631008654,17.76794248886,4225.51559829709,3296.71692276,2268.91641616822,4365.75560379027,140.240005493182,2.05360949361429,-11.273911358414,0.172709366370913,11.3572143940423,1326.25,812,7522.23252105709,4365.75560379027,0.41961969514115,41.961969514115
"28","SBE",634.25,425.75,565.75,634.25,31.3265114959788,22.197913621202,4.52217938066421,5.9734154531554,31.8181426370205,5.78672493847397,4.51714588085591,18.081084219484,2868.19227218628,2543.18162918091,3273.83963394165,2864.99977493286,-3.1924972534157,0.491631141041708,-16.4111886827281,-0.00503349980830237,12.1076687663286,1060,634.25,5411.37390136719,2864.99977493286,0.470559634733609,47.0559634733609
"23","SBE",213,254.75,482.25,213,28.3749230632097,20.1820675230446,6.81452309693529,7.40709932606166,29.3097390215524,6.32462298530195,6.96911200223395,16.1050482573055,1451.49341964722,1886.95855331421,3050.04943466187,1484.42085647583,32.9274368286133,0.934815958342707,-13.8574445377427,0.154588905298654,8.69794893124386,467.75,213,3338.45197296143,1484.42085647583,0.55535653395695,55.535653395695
"19","SBE",250.25,370.5,448.5,250.25,26.7014032798926,21.5212757191397,6.33574872393232,7.18427608145071,28.1237170414754,5.76167723486655,6.17479987053961,17.1500517604483,1585.52111816406,2661.77428817749,2584.11223983765,1545.24366760254,-40.2774505615246,1.42231376158282,-15.7595984842732,-0.160948853392705,9.96577567899758,620.75,250.25,4247.29540634155,1545.24366760254,0.636181729837918,63.6181729837918
"34","SBE",755.75,464.5,271,755.75,29.2551930175102,19.6128451357908,3.61703331707882,5.81060667828415,31.0038956427442,5.49930283944106,3.50699029203838,18.9743202381935,2733.57292938232,2699.02680206299,1490.31106948853,2650.40791320801,-83.1650161743128,1.748702625234,-14.1135422963498,-0.11004302504044,13.1637135599093,1220.25,755.75,5432.59973144531,2650.40791320801,0.512128990864769,51.2128990864769
"29","SBE",778.5,597.5,193,778.5,30.9185021513088,17.0653662805112,4.70180236091197,6.8119622011065,33.9630186233967,6.32618302261273,5.2344292044716,19.9638159077537,3660.35313796997,4070.14741516113,1220.95332336426,4075.00313568114,414.649997711171,3.04451647208788,-10.7391832578985,0.532626843559629,13.1518537066472,1376,778.5,7730.5005531311,4075.00313568114,0.472866846373792,47.2866846373792
"24","SBE",1037.75,391.25,665.75,1037.75,28.3491960254317,20.9208795745884,5.62890597798112,6.5538321498103,30.0035583632209,6.10525820392261,5.22183083074978,20.7538001502284,5841.39717864991,2564.18682861328,4064.57564926148,5418.95494461059,-422.442234039323,1.65436233778923,-14.8156213706658,-0.40707514723134,14.1999680004181,1429,1037.75,8405.58400726319,5418.95494461059,0.355314878784375,35.5314878784375
"53","SBE",718.25,403.75,886.5,718.25,28.7958093274562,18.8785119312198,6.52198386267009,6.50296634638642,29.870887618454,6.59788322986618,6.02095688721298,18.5092075406952,4684.4149093628,2625.57266235352,5849.02348327637,4324.55228424072,-359.862625122074,1.07507829099779,-12.2806287013536,-0.501026975457117,12.0062411943087,1122,718.25,7309.98757171632,4324.55228424072,0.408404974452596,40.8404974452596
"52","SBE",333.75,328,390.75,333.75,32.0450552978335,21.1698665020943,3.91199948885914,5.45973293955733,32.7068759492369,6.18448615974139,4.93642616986336,18.9282233308001,1305.62982940674,1790.7924041748,2416.58796691895,1647.5322341919,341.902404785156,0.661820651403396,-14.9853803423529,1.02442668100421,13.4684903912428,661.75,333.75,3096.42223358154,1647.5322341919,0.467923910271679,46.7923910271679
"51","SBE",335.25,460,780.25,335.25,31.1767393956185,24.808323956422,5.90946904693764,6.48161448603091,32.0653512229674,5.87024632251938,6.60356313092419,18.1137016711028,1981.14949798584,2981.54266357422,4580.25969314575,2213.84453964233,232.695041656492,0.888611827348907,-18.9380776339026,0.694094083986552,11.6320871850719,795.25,335.25,4962.69216156006,2213.84453964233,0.553902505420286,55.3902505420286
"41","SBE",239,340.75,361.25,239,29.1789436420898,20.5196257383353,6.42304991079673,6.62966755498269,30.5070650412283,6.84527236252095,7.37425228741379,17.2733365210731,1535.10892868042,2259.05921936035,2472.85464096069,1762.4462966919,227.337368011477,1.32812139913847,-13.6743533758144,0.951202376617058,10.6436689660904,579.75,239,3794.16814804077,1762.4462966919,0.535485453484187,53.5485453484187
"36","SBE",476,291.5,1000.25,476,26.1299628705123,11.1200776542315,5.94183258248979,6.31804952735966,28.5198217200165,5.42659830647807,5.53961075053495,18.9762226451527,2828.31230926514,1841.71143722534,5427.95495605469,2636.85471725464,-191.457592010502,2.38985884950411,-5.69347934775343,-0.402221831954837,12.658173117793,767.5,476,4670.02374649048,2636.85471725464,0.435365886686072,43.5365886686072
"46","SBE",73.5,341.5,129.25,73.5,30.9071229900849,20.9466007018689,6.08092472828975,6.83319743032162,33.1925156249283,6.77532531029943,7.94061860584077,17.8816016938641,446.947967529297,2333.53692245483,875.710796356202,583.635467529297,136.6875,2.28539263484345,-14.1712753915695,1.85969387755102,11.0484042635425,415,73.5,2780.48488998413,583.635467529297,0.790095796013253,79.0095796013253
"42","SBE",82,84.5,127.5,82,29.8700474705107,21.9579474056468,4.94823725630597,5.5824319512181,30.27701438029,6.55751600078508,6.01890750047638,20.8180833173221,405.75545501709,471.71549987793,836.083290100098,493.550415039063,87.7949600219734,0.406966909779317,-15.4004314048617,1.07067024417041,15.235651366104,166.5,82,877.47095489502,493.550415039063,0.43753076693221,43.753076693221
"37","SBE",329.75,458.75,174.5,329.75,28.4283182108531,17.7338297278287,5.96572858623883,6.67731278338939,30.1675036727788,6.32213966347768,6.53851869017722,16.6857815942582,1967.19900131225,3063.21723937988,1103.21337127686,2156.07653808594,188.877536773683,1.73918546192571,-11.411690064351,0.572790103938385,10.0084688108688,788.5,329.75,5030.41624069213,2156.07653808594,0.571392021072736,57.1392021072736
"47","SBE",341.75,310.75,508.25,341.75,30.3636222364434,23.0013590604873,5.66204778173149,6.3533209311991,30.3972545579611,6.52283474405705,6.13517074752395,18.3625970719231,1935.00482940674,1974.29447937012,3315.23075866699,2096.69460296631,161.689773559571,0.0336323215177607,-16.4785243164302,0.473122965792455,12.009276140724,652.5,341.75,3909.29930877686,2096.69460296631,0.463664857213933,46.3664857213933
